NAME,ERROR,MASS,SPECIE,MODE,LENGTH,DB,OH_GROUP,PREC_01,PREC_02,PREC_03,MASSFRAG1,FRAG1_01,FRAG1_02,FRAG1_03,MASSFRAG2,FRAG2_01,FRAG2_02,FRAG2_03,FA1,MASSFA1,FA1_01,FA1_02,FA1_03,FA2,MASSFA2,FA2_01,FA2_02,FA2_03,FA3,MASSFA3,FA3_01,FA3_02,FA3_03,MASSNLS,NLS_01,NLS_02,NLS_03,QUAN_SCAN,SPECIE.GLOBAL,SPECIE.ALL,PMOL_PREC_01,PMOL_PREC_02,PMOL_BLNK_PREC_03,SUBT_PMOL_PREC_01,SUBT_PMOL_PREC_02,LOQ_SUBT_PMOL_PREC_01,LOQ_SUBT_PMOL_PREC_02,MOL_PCT_SPECIES_SUBT_PMOL_PREC_01,MOL_PCT_SPECIES_SUBT_PMOL_PREC_02,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_PREC_01,FILTERED_MOL_PCT_SPECIES_SUBT_PMOL_PREC_02,CLASS_PMOL_SUBT_PMOL_PREC_01,CLASS_PMOL_SUBT_PMOL_PREC_02,MOL_PCT_CLASS_SUBT_PMOL_PREC_01,MOL_PCT_CLASS_SUBT_PMOL_PREC_02
DAG 40:5,-0.71ppm,688.587,DAG 18:1-22:4,0,40,5,0,302404,225190.7,0,0,0,0,0,0,0,0,0, 18:1,299.2823,2664.3,2763.0,0,22:4,349.2973,63802.8,75615.1,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:1-22:4|DAG 24:5-16:0|DAG 18:0-22:5,1.27274571474627,1.17788867289303,0,1.27274571474627,1.17788867289303,1,1,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 40:4,-0.12ppm,690.603,DAG 18:0-22:4,0,40,4,0,32268.6,18580.9,0,0,0,0,0,0,0,0,0, 18:0,301.2978,8346.4,4603.0,0,22:4,349.2972,15022.7,10248.1,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 18:0-22:4|DAG 16:0-24:4,0.135810777538861,0.0971897669049305,0,0.135810777538861,0.0971897669049305,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
DAG 42:6,-0.89ppm,714.6025,DAG 24:5-18:1,0,42,6,0,4620.7,0,0,0,0,0,0,0,0,0,0, 24:5,375.3129,46789.4,53446.5,0,18:1,299.2820,2083.9,0,0,0,0,0,0,0,0,0,0,0,PREC,none,DAG 24:5-18:1,0.0194474151272076,0,0,0.0194474151272076,0,0,0,0,0,NA,NA,47.0960725354542,57.3534971104814,1.46283892771334,1.84849773297946
diHexCer 40:1;2,-0.14ppm,946.7188,diHexCer 18:1/22:0,0,40,1,2,2910.9,3056.3,0,264.2688,29729.5,32878.5,0,282.2793,3652.2,2975.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,diHexCer 18:1/22:0,0.00142498696705275,0.00202663053394119,0,0.00142498696705275,0.00202663053394119,0,0,0,0,NA,NA,0.0944597616496472,0.032668716594091,0.00293399022476036,0.00105290961503531
diHexCer 42:2;2,0.34ppm,972.7349,diHexCer 18:1/24:1,0,42,2,2,75997,11003.3,0,264.2692,59385.3,48577.2,2956.8,282.2791,4265.7,5356.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,diHexCer 18:1/24:1,0.0372031792693352,0.00729628104378336,0,0.0372031792693352,0.00729628104378336,0,0,0,0,NA,NA,0.0944597616496472,0.032668716594091,0.00293399022476036,0.00105290961503531
diHexCer 42:1;2,0.04ppm,974.7503,diHexCer 18:1/24:0,0,42,1,2,114050.3,35207.1,0,264.2688,84601.9,90145.5,0,282.2794,9699.5,9954.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,diHexCer 18:1/24:0,0.0558315954132593,0.0233458050163665,0,0.0558315954132593,0.0233458050163665,0,0,0,0,NA,NA,0.0944597616496472,0.032668716594091,0.00293399022476036,0.00105290961503531
HexCer 32:1;2,-0.42ppm,672.5406,HexCer 18:1/14:0,0,32,1,2,30520.2,8090,23505.3,264.2685,17705.5,6648.6,2152.0,282.2792,2114.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/14:0,0.13264325682087,0.0492576344766909,0.0340747822402037,0.0985684745806659,0.0151828522364872,0,0,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
HexCer 34:2;2,-1.00ppm,698.5558,HexCer 18:2/16:0,0,34,2,2,18407.7,4518.8,0,262.2532,16114.0,6756.2,0,280.2641,1906.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:2/16:0,0.0800013525003612,0.0275136463131361,0,0.0800013525003612,0.0275136463131361,0,0,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
HexCer 34:1;2,-0.64ppm,700.5717,HexCer 18:1/16:0,0,34,1,2,1376081.6,295971.1,0,264.2687,675635.4,203924.9,0,282.2793,53465.2,17366.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/16:0,5.98056189262434,1.80208111983487,0,5.98056189262434,1.80208111983487,1,1,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
HexCer 36:1;2,-0.86ppm,728.6029,HexCer 18:1/18:0,0,36,1,2,15123.6,2636.5,15084.2,264.2687,42420.9,23639.0,1188.7,282.2790,2629.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/18:0|HexCer 20:1/16:0,0.0657283883741294,0.0160528743260563,0.0218670185135983,0.0438613698605312,0,0,0,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
HexCer 40:1;2,-0.28ppm,784.6659,HexCer 18:1/22:0,0,40,1,2,239430.6,79007,0,264.2687,219973.0,113394.8,0,282.2794,14404.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/22:0,1.04058474605589,0.481050423621745,0,1.04058474605589,0.481050423621745,1,0,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
HexCer 42:2;2,-0.89ppm,810.681,HexCer 18:1/24:1,0,42,2,2,482094.5,56245.3,0,264.2688,379105.8,200851.7,0,282.2798,22646.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/24:1,2.09522167533072,0.342461115998989,0,2.09522167533072,0.342461115998989,1,0,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
HexCer 42:1;2,-0.83ppm,812.6967,HexCer 18:1/24:0,0,42,1,2,708996.1,230991.4,0,264.2686,666371.9,312987.5,0,282.2793,55679.2,27693.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,HexCer 18:1/24:0,3.08135437439122,1.40643880697888,0,3.08135437439122,1.40643880697888,1,1,0,0,NA,NA,12.4201538853437,4.07472796498411,0.385779187383266,0.131328093058943
LPCO- 16:1,2.23ppm,480.3459,0,0,16,1,0,38230.6,40841.2,21616.3,184.0733,1496.1,4250.0,-1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.112452937911907,0.148523972743161,0.0298103714477809,0.0826425664641261,0.11871360129538,0,0,0,0,NA,NA,0.378784111601791,0.536810950199183,0.0117653153186666,0.0173013656441953
LPCO- 16:0,-1.39ppm,482.3598,0,0,16,0,0,32142.2,36676.2,0,184.0734,18117.3,34085.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0945442870619896,0.133377445548189,0,0.0945442870619896,0.133377445548189,0,0,0,0,NA,NA,0.378784111601791,0.536810950199183,0.0117653153186666,0.0173013656441953
LPCO- 18:2,-0.25ppm,506.3604,0,0,18,2,0,10451.9,12551.8,0,184.0736,1881.8,1879.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0307436153699252,0.045646141667669,0,0.0307436153699252,0.045646141667669,0,0,0,0,NA,NA,0.378784111601791,0.536810950199183,0.0117653153186666,0.0173013656441953
LPCO- 18:1,0.03ppm,508.3762,0,0,18,1,0,42182.8,43721.6,0,184.0735,17443.0,40856.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.124078089000706,0.158998896376389,0,0.124078089000706,0.158998896376389,0,0,0,0,NA,NA,0.378784111601791,0.536810950199183,0.0117653153186666,0.0173013656441953
LPCO- 18:0,-0.26ppm,510.3917,0,0,18,0,0,17321.3,23145.6,5485.7,184.0733,67533.5,122656.6,6126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0509495292632999,0.0841717790741726,0.00756515937746476,0.0433843698858352,0.0766066196967078,0,0,0,0,NA,NA,0.378784111601791,0.536810950199183,0.0117653153186666,0.0173013656441953
LPCO- 20:1,-2.39ppm,536.4062,0,0,20,1,0,1152.9,953.7,0,184.0735,10457.4,13715.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.00339118381920863,0.00346824561484854,0,0.00339118381920863,0.00346824561484854,0,0,0,0,NA,NA,0.378784111601791,0.536810950199183,0.0117653153186666,0.0173013656441953
LPC 14:0,0.46ppm,468.3087,0,0,14,0,0,26747.9,47167.4,0,184.0735,17953.4,38494.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0786772882971729,0.171529965622111,0,0.0786772882971729,0.171529965622111,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 16:1,-0.40ppm,494.3239,0,0,16,1,0,50940.3,121032.5,0,184.0735,51976.9,125538.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.149837731898372,0.440149352395047,0,0.149837731898372,0.440149352395047,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 16:0,-0.35ppm,496.3396,0,0,16,0,0,831220.2,1601477.1,0,184.0734,716629.9,1539260.3,1323.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,2.44498264588374,5.82396553355915,0,2.44498264588374,5.82396553355915,1,1,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 18:3,-4.48ppm,518.3218,0,0,18,3,0,4089.7,111353.3,0,184.0733,2329.0,5103.9,2250.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0120295988077175,0.404949768715439,0,0.0120295988077175,0.404949768715439,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 18:2,4.82ppm,520.3423,0,0,18,2,0,0,1646.9,0,184.0734,23247.0,39143.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0,0.00598915141354101,0,0,0.00598915141354101,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 18:1,-0.14ppm,522.3553,0,0,18,1,0,255825.2,518692.9,0,184.0733,307168.6,708156.2,2216.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.752493953322762,1.88628958359869,0,0.752493953322762,1.88628958359869,1,1,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 18:0,-0.10ppm,524.371,0,0,18,0,0,1334082.6,1825606.1,0,184.0734,1095821.9,1773554.0,4441.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,3.92412119577395,6.63903780094972,0,3.92412119577395,6.63903780094972,1,1,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 20:4,-2.10ppm,544.3386,0,0,20,4,0,13706.8,49013.4,0,184.0735,30346.9,46847.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0403177017721649,0.178243168311647,0,0.0403177017721649,0.178243168311647,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 20:3,-4.02ppm,546.3532,0,0,20,3,0,72162.4,142320.4,0,184.0736,5949.1,15366.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.212261222339545,0.517565380311933,0,0.212261222339545,0.517565380311933,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 20:1,-0.62ppm,550.3864,0,0,20,1,0,20497.5,27018.2,0,184.0735,62425.1,74466.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.0602921244984205,0.098254958237497,0,0.0602921244984205,0.098254958237497,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 22:6,-0.06ppm,568.3397,0,0,22,6,0,0,5910.5,0,184.0736,12377.7,20884.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0,0.0214942494563933,0,0,0.0214942494563933,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 22:5,0.41ppm,570.3556,0,0,22,5,0,699.9,9712.8,0,184.0735,19004.5,23395.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0.00205871242524427,0.0353217741510967,0,0.00205871242524427,0.0353217741510967,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
LPC 22:4,-0.94ppm,572.3705,0,0,22,4,0,0,879.1,0,184.0735,58932.7,55571.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FRAG1,none,0,0,0.00319695367517391,0,0,0.00319695367517391,0,0,0,0,NA,NA,7.67707217501909,16.2259876403974,0.238455553168018,0.52296203160637
PCO- 28:0,0.24ppm,664.5277,0,0,28,0,0,18253.4,11049.7,0,184.0733,70875.5,69093.4,1899.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.0460086574685396,0.0352016996670323,0,0.0460086574685396,0.0352016996670323,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 30:2,-0.26ppm,688.5274,0,0,30,2,0,98437,228891.9,0,184.0735,69076.6,74460.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:2-14:0,0,0.248115650521581,0.729194812530329,0,0.248115650521581,0.729194812530329,0,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 30:1,0.42ppm,690.5435,0,0,30,1,0,270107.7,284514,0,184.0736,1972492.7,1758912.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.68082070457641,0.906393511051523,0,0.68082070457641,0.906393511051523,0,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 30:0,-0.98ppm,692.5582,0,0,30,0,0,324591.4,268074.7,0,184.0736,620677.1,644700.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.818149744148143,0.854021835681491,0,0.818149744148143,0.854021835681491,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 32:3,-0.35ppm,714.543,0,0,32,3,0,235224.7,246765.8,0,184.0734,276268.5,355847.8,5355.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:2-16:1,0,0.592896263186035,0.78613678015647,0,0.592896263186035,0.78613678015647,0,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 32:2,0.16ppm,716.559,0,0,32,2,0,1365337.5,1648382.6,0,184.0734,1269149.3,1746991.3,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-16:2,0,3.4414051829496,5.25135245495912,0,3.4414051829496,5.25135245495912,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 32:1,-0.63ppm,718.5741,0,0,32,1,0,2522438,2526554.6,0,184.0734,9060270.9,10471200.0,87771.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,6.35793802401898,8.04899827339736,0,6.35793802401898,8.04899827339736,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 32:0,-0.41ppm,720.5899,0,0,32,0,0,2116707.1,1473531,0,184.0734,9246527.8,6921420.6,-1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-16:0,0,5.33527189044922,4.69431710472336,0,5.33527189044922,4.69431710472336,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 34:3,1.44ppm,742.5756,0,0,34,3,0,305541.5,240168.5,0,184.0736,1499121.4,1578671.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:2-16:1,0,0.770133466418518,0.765119361293215,0,0.770133466418518,0.765119361293215,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 34:2,-0.39ppm,744.5899,0,0,34,2,0,1775257.3,1331171.3,0,184.0736,7706844.1,7835001.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,4.47462965991127,4.24079317157687,0,4.47462965991127,4.24079317157687,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 34:1,-0.34ppm,746.6056,0,0,34,1,0,3128611.2,1892864.8,0,184.0736,33145222.2,28136768.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-18:1,0,7.88582954699051,6.03021423205128,0,7.88582954699051,6.03021423205128,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 34:0,2.80ppm,748.6236,0,0,34,0,0,286686.6,238007.8,0,184.0736,1690304.2,1859813.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:0-16:0,0,0.722608696474093,0.758235888215162,0,0.722608696474093,0.758235888215162,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 36:5,2.57ppm,766.5765,0,0,36,5,0,1814210.3,1315111.7,0,184.0736,4245340.6,4256975.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:1-20:4,0,4.57281275097222,4.18963112953295,0,4.57281275097222,4.18963112953295,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 36:4,-2.72ppm,768.5881,0,0,36,4,0,1122019.9,782895.8,0,184.0735,4625107.0,4176865.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-20:4,0,2.82811033845667,2.49411864776247,0,2.82811033845667,2.49411864776247,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 36:3,1.39ppm,770.6069,0,0,36,3,0,290161.3,259279.6,0,184.0735,2473025.3,2846487.6,2073.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.731366861095804,0.826002752019354,0,0.731366861095804,0.826002752019354,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 36:2,0.85ppm,772.6221,0,0,36,2,0,458777.8,375001.6,0,184.0735,14487393.7,12004795.4,1031.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-20:2,0,1.15637364295803,1.19466534818652,0,1.15637364295803,1.19466534818652,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 38:6,-1.15ppm,792.5893,0,0,38,6,0,1611915.4,1178516.3,0,184.0734,5545650.5,5124657.4,-1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-22:6,0,4.06291778555578,3.75447087661222,0,4.06291778555578,3.75447087661222,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 38:5,2.37ppm,794.6077,0,0,38,5,0,2013245.9,1438433.3,0,184.0736,6550689.7,6478292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 16:0-22:5,0,5.07449247882814,4.58250423248216,0,5.07449247882814,4.58250423248216,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 38:4,-0.48ppm,796.6211,0,0,38,4,0,258530.7,386629.1,0,184.0736,3744011.7,4868963.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.651640265452012,1.23170778036824,0,0.651640265452012,1.23170778036824,0,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 40:7,-0.87ppm,818.6051,0,0,40,7,0,544900.1,399131.5,0,184.0736,2536073.4,2256983.3,1005.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:2-22:5,0,1.37344944259551,1.2715374345595,0,1.37344944259551,1.2715374345595,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 40:6,0.24ppm,820.6217,0,0,40,6,0,604626.3,446892.8,0,184.0736,1234527.3,1290478.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:1-22:5,0,1.52399247993089,1.42369350561184,0,1.52399247993089,1.42369350561184,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 40:5,2.35ppm,822.6391,0,0,40,5,0,303536.7,218327.1,0,184.0736,2323441.5,2165481.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PCO- 18:1-22:4,0,0.765080262276116,0.695537888211817,0,0.765080262276116,0.695537888211817,1,1,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 40:4,-0.64ppm,824.6522,0,0,40,4,0,50750.1,54291.1,0,184.0735,595426.4,681269.1,29159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.127918303844442,0.17295845107042,0,0.127918303844442,0.17295845107042,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 42:7,3.28ppm,846.6399,0,0,42,7,0,6378.8,2455.5,0,184.0735,541919.0,547143.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.0160781018473446,0.00782263532334794,0,0.0160781018473446,0.00782263532334794,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 42:6,-2.54ppm,848.6506,0,0,42,6,0,46135.9,60844.2,0,184.0735,486634.0,436762.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.116287969370243,0.193835059312094,0,0.116287969370243,0.193835059312094,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 42:5,2.52ppm,850.6706,0,0,42,5,0,10758.3,37789.3,0,184.0735,326883.9,340366.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.0271168625923822,0.120387665658559,0,0.0271168625923822,0.120387665658559,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 42:4,0.08ppm,852.6841,0,0,42,4,0,17470.5,37631.1,0,184.0735,415946.0,478134.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.0440353167247812,0.119883678320684,0,0.0440353167247812,0.119883678320684,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 44:6,-4.30ppm,876.6803,0,0,44,6,0,0,951.5,0,184.0735,246835.9,266541.0,2038.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0,0.00303125127679314,0,0,0.00303125127679314,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 44:5,4.07ppm,878.7033,0,0,44,5,0,0,1964.7,0,184.0734,135260.7,146863.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0,0.00625906398687913,0,0,0.00625906398687913,0,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PCO- 44:4,3.16ppm,880.7181,0,0,44,4,0,345514.7,215530.4,0,184.0731,189017.1,221624.8,2248.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,none,0,0.870888025389528,0.686628271348121,0,0.870888025389528,0.686628271348121,1,0,0,0,NA,NA,55.3163683750028,56.0746547969472,1.71816741062153,1.80728076738009
PC 28:0,-0.25ppm,678.5067,0,0,28,0,0,902263.4,818936.6,0,184.0734,656180.7,880902.9,802.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PC 14:0-14:0,0,2.27420248923488,2.60893601089084,0,2.27420248923488,2.60893601089084,1,1,0,0,NA,NA,1346.57369053278,1341.28679765559,41.8255771128915,43.2295453573751
PC 30:1,0.33ppm,704.5227,0,0,30,1,0,4524067.5,4277009.2,0,184.0736,44648572.0,41834454.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PREC,PC 16:1-14:0,0,11.4031507539446,13.6255276913884,0,11.4031507539446,13.6255276913884,1,1,0,0,NA,NA,1346.57369053278,1341.28679765559,41.8255771128915,43.2295453573751
